Unnamed: 0,timestamp,day_of_week,hour_of_day,is_weekend,temperature,is_holiday,solar_generation,load,compensation_method
48,2023-01-03 00:00:00,1,0,0,16.71809144784231,0,8.81471389893441,16956,Normal Operation
49,2023-01-03 01:00:00,1,1,0,6.18479922318633,0,9.294439897402434,15872,Normal Operation
50,2023-01-03 02:00:00,1,2,0,16.620419846973974,0,7.532411971411207,15036,Normal Operation
51,2023-01-03 03:00:00,1,3,0,13.074588597918416,0,7.887798316170612,14479,Normal Operation
52,2023-01-03 04:00:00,1,4,0,11.615389998470206,0,4.378182966056196,14118,Normal Operation
53,2023-01-03 05:00:00,1,5,0,18.05838144420434,0,5.104502346762439,13930,Normal Operation
54,2023-01-03 06:00:00,1,6,0,20.15499761247976,0,90.3092021086614,13891,Normal Operation
55,2023-01-03 07:00:00,1,7,0,19.656400595581,0,53.8056178728727,14069,Normal Operation
56,2023-01-03 08:00:00,1,8,0,10.803912383886807,0,225.200620325486,14758,Increased Renewable Energy Integration
57,2023-01-03 09:00:00,1,9,0,13.453938120743928,0,187.5349187063292,15804,Normal Operation
58,2023-01-03 10:00:00,1,10,0,16.65631715701782,0,212.69928543001987,16822,Increased Renewable Energy Integration
59,2023-01-03 11:00:00,1,11,0,19.8777256356118,0,253.2961675498989,17572,Increased Renewable Energy Integration
60,2023-01-03 12:00:00,1,12,0,12.60412881077355,0,158.55694424824304,17963,Normal Operation
61,2023-01-03 13:00:00,1,13,0,14.071705116680914,0,81.1288672084051,18211,Normal Operation
62,2023-01-03 14:00:00,1,14,0,9.46832512996986,0,284.9958213477066,18192,Increased Renewable Energy Integration
63,2023-01-03 15:00:00,1,15,0,9.018966879596649,0,186.31553181171432,18058,Normal Operation
64,2023-01-03 16:00:00,1,16,0,19.062629111970992,0,203.82352977213503,17974,Increased Renewable Energy Integration
65,2023-01-03 17:00:00,1,17,0,21.781200142854114,0,283.3528573879378,18087,Increased Renewable Energy Integration
66,2023-01-03 18:00:00,1,18,0,14.63994939209833,0,282.8959140775657,18168,Increased Renewable Energy Integration
67,2023-01-03 19:00:00,1,19,0,20.01766448946012,0,0.2509735549699809,17927,Peak Load Shifting
68,2023-01-03 20:00:00,1,20,0,16.80818012523817,0,2.350594300419223,17503,Peak Load Shifting
69,2023-01-03 21:00:00,1,21,0,11.774401226974378,0,3.330445409266838,17246,Peak Load Shifting
70,2023-01-03 22:00:00,1,22,0,16.80697802754207,0,6.265287718118712,17159,Peak Load Shifting
71,2023-01-03 23:00:00,1,23,0,22.69018283232985,0,1.317245973610538,16777,Normal Operation
72,2023-01-04 00:00:00,2,0,0,14.820869804450242,0,4.373299335910749,16141,Normal Operation
73,2023-01-04 01:00:00,2,1,0,22.82321827907003,0,2.0426360210287378,15281,Normal Operation
74,2023-01-04 02:00:00,2,2,0,1.9012744795512777,0,8.553033215470633,14584,Normal Operation
75,2023-01-04 03:00:00,2,3,0,19.10951252187612,0,0.4496650795130497,14057,Normal Operation
76,2023-01-04 04:00:00,2,4,0,15.435235341190856,0,3.559377266885211,13744,Normal Operation
77,2023-01-04 05:00:00,2,5,0,13.504963247670664,0,6.313740799691089,13582,Normal Operation
78,2023-01-04 06:00:00,2,6,0,15.458803882677511,0,256.08308443381213,13440,Increased Renewable Energy Integration
79,2023-01-04 07:00:00,2,7,0,5.062155426995536,0,230.5471531189186,13566,Increased Renewable Energy Integration
80,2023-01-04 08:00:00,2,8,0,13.90164056081244,0,263.7194292018954,14354,Increased Renewable Energy Integration
81,2023-01-04 09:00:00,2,9,0,16.78556285755873,0,146.80739490574229,15567,Normal Operation
82,2023-01-04 10:00:00,2,10,0,22.38947022370758,0,78.66580153549009,16691,Normal Operation
83,2023-01-04 11:00:00,2,11,0,12.408648908631765,0,260.61355109312865,17785,Increased Renewable Energy Integration
84,2023-01-04 12:00:00,2,12,0,10.95753198553406,0,174.54210392183631,18706,Normal Operation
85,2023-01-04 13:00:00,2,13,0,12.491214782077318,0,81.84400813196275,19403,Normal Operation
86,2023-01-04 14:00:00,2,14,0,19.57701058851037,0,78.82813054550198,19949,Normal Operation
87,2023-01-04 15:00:00,2,15,0,16.643755548298422,0,89.81059850247317,20348,Normal Operation
88,2023-01-04 16:00:00,2,16,0,12.351198981164806,0,237.74331491677648,20764,Increased Renewable Energy Integration
89,2023-01-04 17:00:00,2,17,0,17.56633716556678,0,227.71416836657028,21148,Increased Renewable Energy Integration
90,2023-01-04 18:00:00,2,18,0,15.4853877467402,0,100.9546700462208,21343,Peak Load Shifting
91,2023-01-04 19:00:00,2,19,0,19.84322495266445,0,5.466370187949016,21123,Peak Load Shifting
92,2023-01-04 20:00:00,2,20,0,11.489734530613235,0,3.559267096208225,20670,Peak Load Shifting
93,2023-01-04 21:00:00,2,21,0,13.361689267011158,0,7.927369942692357,20539,Peak Load Shifting
94,2023-01-04 22:00:00,2,22,0,13.039459234339212,0,6.3363873541523885,20580,Peak Load Shifting
95,2023-01-04 23:00:00,2,23,0,7.682425259339407,0,6.897557615389457,19517,Normal Operation
96,2023-01-05 00:00:00,3,0,0,16.48060138532288,0,2.310348002217636,18130,Normal Operation
97,2023-01-05 01:00:00,3,1,0,16.305276360899448,0,9.695752884813924,16923,Normal Operation
98,2023-01-05 02:00:00,3,2,0,15.025567283212304,0,6.601760977729654,16095,Normal Operation
99,2023-01-05 03:00:00,3,3,0,13.827064333124266,0,1.971958645303916,15537,Normal Operation
100,2023-01-05 04:00:00,3,4,0,7.923146289747929,0,7.5049024347103375,15261,Normal Operation
101,2023-01-05 05:00:00,3,5,0,12.896773386173203,0,1.737141032076227,15325,Normal Operation
102,2023-01-05 06:00:00,3,6,0,13.286427417366152,0,158.12084704986052,15803,Normal Operation
103,2023-01-05 07:00:00,3,7,0,10.988613653891903,0,207.0136327876063,17065,Increased Renewable Energy Integration
104,2023-01-05 08:00:00,3,8,0,14.193571441669954,0,80.6852366147457,18915,Normal Operation
105,2023-01-05 09:00:00,3,9,0,17.020254284072692,0,178.5131138233869,20549,Normal Operation
106,2023-01-05 10:00:00,3,10,0,24.43092950605265,0,296.2738808349494,22019,Increased Renewable Energy Integration
107,2023-01-05 11:00:00,3,11,0,15.872889064159194,0,108.81735946167672,23238,Normal Operation
108,2023-01-05 12:00:00,3,12,0,16.28775195361382,0,230.56952475908736,24085,Increased Renewable Energy Integration
109,2023-01-05 13:00:00,3,13,0,14.627770421169163,0,158.74284395792515,24614,Normal Operation
110,2023-01-05 14:00:00,3,14,0,5.406143923504793,0,213.1145371219884,25089,Increased Renewable Energy Integration
111,2023-01-05 15:00:00,3,15,0,14.867430622753917,0,101.22180717294388,25381,Normal Operation
112,2023-01-05 16:00:00,3,16,0,15.301151049705132,0,167.6162456544006,25580,Normal Operation
113,2023-01-05 17:00:00,3,17,0,27.31621056242643,0,295.0231784648188,25621,Increased Renewable Energy Integration
114,2023-01-05 18:00:00,3,18,0,14.038195176094389,0,98.8217877540024,25415,Peak Load Shifting
115,2023-01-05 19:00:00,3,19,0,16.507736711668063,0,3.862819866096156,24683,Peak Load Shifting
116,2023-01-05 20:00:00,3,20,0,14.826441151473784,0,9.615792611591884,23922,Peak Load Shifting
117,2023-01-05 21:00:00,3,21,0,9.15660981190234,0,4.328058745504877,23446,Peak Load Shifting
118,2023-01-05 22:00:00,3,22,0,20.714114072575104,0,5.8417418418172415,23139,Peak Load Shifting
119,2023-01-05 23:00:00,3,23,0,18.75966516343388,0,9.447662659001471,21698,Normal Operation
120,2023-01-06 00:00:00,4,0,0,18.95515973521524,0,9.89234299937955,19969,Normal Operation
121,2023-01-06 01:00:00,4,1,0,10.453062726026303,0,1.016583640049965,18563,Normal Operation
122,2023-01-06 02:00:00,4,2,0,22.01397155468049,0,8.34320712042389,17683,Normal Operation
123,2023-01-06 03:00:00,4,3,0,7.990744686038596,0,3.821164941872488,17136,Normal Operation
124,2023-01-06 04:00:00,4,4,0,17.934285469001352,0,5.948287062056128,16843,Normal Operation
125,2023-01-06 05:00:00,4,5,0,25.95227812904989,0,3.750480789552455,16974,Normal Operation
126,2023-01-06 06:00:00,4,6,0,10.047318374346558,0,295.0155788468211,17651,Increased Renewable Energy Integration
127,2023-01-06 07:00:00,4,7,0,12.16851135198614,0,287.7842616104466,19086,Increased Renewable Energy Integration
128,2023-01-06 08:00:00,4,8,0,15.498256825438206,0,274.8397999190436,21006,Increased Renewable Energy Integration
129,2023-01-06 09:00:00,4,9,0,12.482621729419003,0,89.59347432478492,22626,Normal Operation
130,2023-01-06 10:00:00,4,10,0,7.246682844669337,0,278.6187765022512,23979,Increased Renewable Energy Integration
131,2023-01-06 11:00:00,4,11,0,15.342814874030136,0,269.61122823776986,25154,Increased Renewable Energy Integration
132,2023-01-06 12:00:00,4,12,0,9.688481431369476,0,144.23747779159737,26127,Normal Operation
133,2023-01-06 13:00:00,4,13,0,17.36796215317591,0,148.6306486340655,26871,Normal Operation
134,2023-01-06 14:00:00,4,14,0,10.402878828830984,0,164.97723048879018,27642,Normal Operation
135,2023-01-06 15:00:00,4,15,0,22.749672025087698,0,214.04390774160424,28023,Increased Renewable Energy Integration
136,2023-01-06 16:00:00,4,16,0,11.083733538318814,0,115.20890399575394,28043,Normal Operation
137,2023-01-06 17:00:00,4,17,0,13.389692418971622,0,55.73710735998617,28172,Normal Operation
138,2023-01-06 18:00:00,4,18,0,19.067586086848348,0,85.30738114931057,27882,Peak Load Shifting
139,2023-01-06 19:00:00,4,19,0,8.845678417830225,0,1.809731153658678,27070,Peak Load Shifting
140,2023-01-06 20:00:00,4,20,0,16.137299673020646,0,7.675048387476743,26232,Peak Load Shifting
141,2023-01-06 21:00:00,4,21,0,21.53571377141214,0,9.671742142947084,25652,Peak Load Shifting
142,2023-01-06 22:00:00,4,22,0,6.962583827193862,0,3.608185845433303,25164,Peak Load Shifting
143,2023-01-06 23:00:00,4,23,0,15.92316929266152,0,4.349178801251945,23422,Normal Operation
144,2023-01-07 00:00:00,5,0,1,16.299413971242117,0,4.214964668386301,21433,Normal Operation
145,2023-01-07 01:00:00,5,1,1,18.90911435888655,0,2.852999757948819,19820,Normal Operation
146,2023-01-07 02:00:00,5,2,1,8.81524644560959,0,7.9417996487863105,18682,Normal Operation
147,2023-01-07 03:00:00,5,3,1,8.397716934578618,0,6.177283327469959,17953,Normal Operation
148,2023-01-07 04:00:00,5,4,1,17.60970782808449,0,0.6405155685655961,17588,Normal Operation
149,2023-01-07 05:00:00,5,5,1,16.48492336616593,0,8.388063350231356,17523,Normal Operation
150,2023-01-07 06:00:00,5,6,1,16.252464251729382,0,296.9247981902706,18064,Increased Renewable Energy Integration
151,2023-01-07 07:00:00,5,7,1,16.732241047484877,0,133.25960584966833,19436,Normal Operation
152,2023-01-07 08:00:00,5,8,1,11.599876392107548,0,196.3326354725155,21111,Normal Operation
153,2023-01-07 09:00:00,5,9,1,16.161268485805017,0,244.84826356105543,22320,Increased Renewable Energy Integration
154,2023-01-07 10:00:00,5,10,1,16.465362366493405,0,280.1540210564113,23232,Increased Renewable Energy Integration
155,2023-01-07 11:00:00,5,11,1,11.42824290986816,0,238.88693146034,24050,Increased Renewable Energy Integration
156,2023-01-07 12:00:00,5,12,1,24.328872555723784,0,218.6259446915594,24785,Increased Renewable Energy Integration
157,2023-01-07 13:00:00,5,13,1,17.36916460455894,0,166.49544550953783,25462,Normal Operation
158,2023-01-07 14:00:00,5,14,1,9.043482513986756,0,201.350033437631,26092,Increased Renewable Energy Integration
159,2023-01-07 15:00:00,5,15,1,18.28276804316915,0,73.54095221320745,26609,Normal Operation
160,2023-01-07 16:00:00,5,16,1,10.126591648863393,0,270.98063549031565,26567,Increased Renewable Energy Integration
161,2023-01-07 17:00:00,5,17,1,18.93542301871226,0,185.94432720997136,26146,Normal Operation
162,2023-01-07 18:00:00,5,18,1,20.79297789503702,0,60.03376260873567,25603,Peak Load Shifting
163,2023-01-07 19:00:00,5,19,1,10.896588408241447,0,5.651565725778081,24933,Peak Load Shifting
164,2023-01-07 20:00:00,5,20,1,19.81688064622161,0,8.349206432512698,24309,Peak Load Shifting
165,2023-01-07 21:00:00,5,21,1,17.06390463468249,0,2.2153300553581303,24012,Peak Load Shifting
166,2023-01-07 22:00:00,5,22,1,19.11030079997245,0,8.616295737811097,23595,Peak Load Shifting
167,2023-01-07 23:00:00,5,23,1,24.483964913269737,0,5.919201403772696,22139,Normal Operation
168,2023-01-08 00:00:00,6,0,1,13.773059419985648,0,7.255001353845254,20337,Normal Operation
169,2023-01-08 01:00:00,6,1,1,11.231319178212551,0,0.7985402266344521,18834,Normal Operation
170,2023-01-08 02:00:00,6,2,1,10.552427851872384,0,7.661876834534036,17785,Normal Operation
171,2023-01-08 03:00:00,6,3,1,10.920948575172808,0,3.1078690457365843,17114,Normal Operation
172,2023-01-08 04:00:00,6,4,1,14.61449145292948,0,8.05232276849842,16565,Normal Operation
173,2023-01-08 05:00:00,6,5,1,16.70575987408322,0,5.091525383027069,16456,Normal Operation
174,2023-01-08 06:00:00,6,6,1,16.383453996650097,0,93.78515847153744,16926,Normal Operation
175,2023-01-08 07:00:00,6,7,1,19.13591624518012,0,292.1026971727878,18037,Increased Renewable Energy Integration
176,2023-01-08 08:00:00,6,8,1,15.065009459389534,0,103.2846188397608,19574,Normal Operation
177,2023-01-08 09:00:00,6,9,1,22.267670385786584,0,97.7341960876914,20610,Normal Operation
178,2023-01-08 10:00:00,6,10,1,13.67671583381022,0,215.1822425372936,21271,Increased Renewable Energy Integration
179,2023-01-08 11:00:00,6,11,1,28.600845832948096,0,110.71107575011192,21701,Normal Operation
180,2023-01-08 12:00:00,6,12,1,18.12833673882503,0,284.6929027535974,22044,Increased Renewable Energy Integration
181,2023-01-08 13:00:00,6,13,1,10.714212217918586,0,52.7267488294487,22253,Normal Operation
182,2023-01-08 14:00:00,6,14,1,9.64553750969444,0,51.438315580825325,22481,Normal Operation
183,2023-01-08 15:00:00,6,15,1,17.412362076215928,0,176.21920035889988,22513,Normal Operation
184,2023-01-08 16:00:00,6,16,1,13.882686073370746,0,172.01561497836798,22624,Normal Operation
185,2023-01-08 17:00:00,6,17,1,18.57000247046046,0,90.84100547522762,22900,Normal Operation
186,2023-01-08 18:00:00,6,18,1,17.366188122867726,0,173.6298907425711,22857,Peak Load Shifting
187,2023-01-08 19:00:00,6,19,1,14.635855436715635,0,2.135031726449758,22253,Peak Load Shifting
188,2023-01-08 20:00:00,6,20,1,10.766031409657977,0,9.974239734810894,21692,Peak Load Shifting
189,2023-01-08 21:00:00,6,21,1,7.425763876570677,0,6.975809089595323,21529,Peak Load Shifting
190,2023-01-08 22:00:00,6,22,1,12.767425239664895,0,7.763934240664878,21057,Peak Load Shifting
191,2023-01-08 23:00:00,6,23,1,19.28199397161736,0,3.968611722025358,19883,Normal Operation
192,2023-01-09 00:00:00,0,0,0,16.07046872065102,0,9.070081212606208,18562,Normal Operation
193,2023-01-09 01:00:00,0,1,0,8.77130610644006,0,5.45462900958622,17437,Normal Operation
194,2023-01-09 02:00:00,0,2,0,15.86590462925591,0,6.809383802246351,16648,Normal Operation
195,2023-01-09 03:00:00,0,3,0,16.926586898644185,0,0.94808271336286,16174,Normal Operation
196,2023-01-09 04:00:00,0,4,0,10.580712818994336,0,6.316807008928934,15896,Normal Operation
197,2023-01-09 05:00:00,0,5,0,15.76862552972764,0,8.790789882621565,15858,Normal Operation
198,2023-01-09 06:00:00,0,6,0,15.29104359223,0,212.5430783931277,16283,Increased Renewable Energy Integration
199,2023-01-09 07:00:00,0,7,0,9.285148510846884,0,188.3822405290334,17452,Normal Operation
200,2023-01-09 08:00:00,0,8,0,16.788936801741418,0,69.49360588045288,19155,Normal Operation
201,2023-01-09 09:00:00,0,9,0,17.80392263184117,0,181.63163329379384,20465,Normal Operation
202,2023-01-09 10:00:00,0,10,0,20.415256215876383,0,247.79744139082496,21391,Increased Renewable Energy Integration
203,2023-01-09 11:00:00,0,11,0,20.269010260174515,0,70.29864770508108,22189,Normal Operation
204,2023-01-09 12:00:00,0,12,0,8.111653160214544,0,272.43474405760503,22674,Increased Renewable Energy Integration
205,2023-01-09 13:00:00,0,13,0,10.310874800424386,0,194.57666236193228,23087,Normal Operation
206,2023-01-09 14:00:00,0,14,0,17.5751763360433,0,287.6561173175792,23491,Increased Renewable Energy Integration
207,2023-01-09 15:00:00,0,15,0,17.568929754561044,0,87.03530443059391,23829,Normal Operation
208,2023-01-09 16:00:00,0,16,0,17.575238431530238,0,298.3912498383288,24157,Increased Renewable Energy Integration
209,2023-01-09 17:00:00,0,17,0,34.26365745327361,0,211.0682164924192,24406,Increased Renewable Energy Integration
210,2023-01-09 18:00:00,0,18,0,17.854452553465833,0,191.8735498702657,24314,Peak Load Shifting
211,2023-01-09 19:00:00,0,19,0,20.677828200903,0,0.5161218307070647,23604,Peak Load Shifting
212,2023-01-09 20:00:00,0,20,0,19.77000881746601,0,0.1597582884338233,22764,Peak Load Shifting
213,2023-01-09 21:00:00,0,21,0,18.25695625652899,0,6.19131870047114,22069,Peak Load Shifting
214,2023-01-09 22:00:00,0,22,0,13.423653776798272,0,5.600929176752086,21683,Peak Load Shifting
215,2023-01-09 23:00:00,0,23,0,18.794846102466337,0,2.3315799853660444,20442,Normal Operation
216,2023-01-10 00:00:00,1,0,0,11.13587392731214,0,6.466431289040213,18890,Normal Operation
217,2023-01-10 01:00:00,1,1,0,13.815906966299956,0,8.84207256894975,17542,Normal Operation
218,2023-01-10 02:00:00,1,2,0,12.573182260854482,0,2.7732210102611363,16522,Normal Operation
219,2023-01-10 03:00:00,1,3,0,15.409370696931612,0,8.319938078789875,15829,Normal Operation
220,2023-01-10 04:00:00,1,4,0,26.573292833367542,0,6.625091360021815,15339,Normal Operation
221,2023-01-10 05:00:00,1,5,0,5.663674037041259,0,0.3382044317298316,15120,Normal Operation
222,2023-01-10 06:00:00,1,6,0,18.43130095187257,0,182.9356829036604,15003,Normal Operation
223,2023-01-10 07:00:00,1,7,0,6.936420644051742,0,179.07545521906448,15330,Normal Operation
224,2023-01-10 08:00:00,1,8,0,12.640340671052831,0,54.853889969141406,16405,Normal Operation
225,2023-01-10 09:00:00,1,9,0,20.444752984836832,0,120.61730758187451,17807,Normal Operation
226,2023-01-10 10:00:00,1,10,0,15.321400095477314,0,63.296335366787375,19188,Normal Operation
227,2023-01-10 11:00:00,1,11,0,9.611276110353469,0,275.0386878619139,20355,Increased Renewable Energy Integration
228,2023-01-10 12:00:00,1,12,0,11.42348145370016,0,231.30579069628385,21167,Increased Renewable Energy Integration
229,2023-01-10 13:00:00,1,13,0,18.39798874467338,0,299.02879254822807,21757,Increased Renewable Energy Integration
230,2023-01-10 14:00:00,1,14,0,11.348166841414317,0,125.54281582632196,22119,Normal Operation
231,2023-01-10 15:00:00,1,15,0,16.082292947909874,0,269.6214619392276,22434,Increased Renewable Energy Integration
232,2023-01-10 16:00:00,1,16,0,15.227859199519068,0,200.76356698312043,22793,Increased Renewable Energy Integration
233,2023-01-10 17:00:00,1,17,0,11.741998261970917,0,163.28135172590123,23092,Normal Operation
234,2023-01-10 18:00:00,1,18,0,25.719720446626628,0,105.64327782215878,23172,Peak Load Shifting
235,2023-01-10 19:00:00,1,19,0,18.169595111590056,0,2.0127303851781733,22879,Peak Load Shifting
236,2023-01-10 20:00:00,1,20,0,4.874287066711965,0,5.94956620558265,22183,Peak Load Shifting
237,2023-01-10 21:00:00,1,21,0,15.93227157384714,0,0.2062180074288833,21652,Peak Load Shifting
238,2023-01-10 22:00:00,1,22,0,11.69106767615806,0,3.9854739938433337,21465,Peak Load Shifting
239,2023-01-10 23:00:00,1,23,0,19.26216667398112,0,7.641052405716058,20481,Normal Operation
240,2023-01-11 00:00:00,2,0,0,11.037396307836495,0,3.995085932871665,19160,Normal Operation
241,2023-01-11 01:00:00,2,1,0,14.426317792665506,0,8.355962398014242,17903,Normal Operation
242,2023-01-11 02:00:00,2,2,0,17.524936394902287,0,9.761552901252816,16963,Normal Operation
243,2023-01-11 03:00:00,2,3,0,19.328775970850607,0,6.072126026993657,16143,Normal Operation
244,2023-01-11 04:00:00,2,4,0,8.998517964721119,0,1.450040763417566,15664,Normal Operation
245,2023-01-11 05:00:00,2,5,0,13.327493820795258,0,3.796772079054107,15322,Normal Operation
246,2023-01-11 06:00:00,2,6,0,12.62527344419522,0,242.84269471805595,15109,Increased Renewable Energy Integration
247,2023-01-11 07:00:00,2,7,0,11.73335383713144,0,197.24385869038,15214,Normal Operation
248,2023-01-11 08:00:00,2,8,0,23.827271201405484,0,118.7397775992258,16110,Normal Operation
249,2023-01-11 09:00:00,2,9,0,17.024908554804778,0,284.49713193051406,17531,Increased Renewable Energy Integration
250,2023-01-11 10:00:00,2,10,0,8.695580228324774,0,213.32880619228663,19027,Increased Renewable Energy Integration
251,2023-01-11 11:00:00,2,11,0,19.58930973527388,0,292.61916161044564,20405,Increased Renewable Energy Integration
252,2023-01-11 12:00:00,2,12,0,25.610780985063165,0,195.0292582605077,21492,Normal Operation
253,2023-01-11 13:00:00,2,13,0,20.162326302755734,0,255.29818959090352,22278,Increased Renewable Energy Integration
254,2023-01-11 14:00:00,2,14,0,7.403150170229933,0,253.27634484863168,22872,Increased Renewable Energy Integration
255,2023-01-11 15:00:00,2,15,0,12.578829635668743,0,134.33219420839802,23310,Normal Operation
256,2023-01-11 16:00:00,2,16,0,21.33455574593312,0,291.00518073930704,23713,Increased Renewable Energy Integration
257,2023-01-11 17:00:00,2,17,0,11.461652671906096,0,55.485366899391,23904,Normal Operation
258,2023-01-11 18:00:00,2,18,0,17.219097140731144,0,242.1777271918536,23869,Increased Renewable Energy Integration
259,2023-01-11 19:00:00,2,19,0,18.873170267146683,0,5.744409832063994,23592,Peak Load Shifting
260,2023-01-11 20:00:00,2,20,0,10.365347642109583,0,8.432083783995635,23129,Peak Load Shifting
261,2023-01-11 21:00:00,2,21,0,14.702373219691,0,2.6149448871987166,22878,Peak Load Shifting
262,2023-01-11 22:00:00,2,22,0,-1.2063367003453642,0,4.1603699661089,22811,Peak Load Shifting
263,2023-01-11 23:00:00,2,23,0,9.878061793328552,0,1.839717607438337,21618,Normal Operation
264,2023-01-12 00:00:00,3,0,0,13.7371592430342,0,5.20102642629248,20031,Normal Operation
265,2023-01-12 01:00:00,3,1,0,8.761084090175753,0,4.960014300716653,18648,Normal Operation
266,2023-01-12 02:00:00,3,2,0,23.162056519658176,0,2.128132259615664,17678,Normal Operation
267,2023-01-12 03:00:00,3,3,0,7.849293110196837,0,6.728016937160976,17059,Normal Operation
268,2023-01-12 04:00:00,3,4,0,12.79977756651508,0,1.1779029552541254,16744,Normal Operation
